Right foot rotation,Left foot rotation
-4.40902,-5.64931
-4.29904,-5.64465
-4.18839,-5.64198
-4.07894,-5.6416
-3.97235,-5.64369
-3.87006,-5.64831
-3.77325,-5.6554
-3.68284,-5.66475
-3.5995,-5.67604
-3.52365,-5.68883
-3.45552,-5.70256
-3.39511,-5.71655
-3.34227,-5.7301
-3.29669,-5.74245
-3.25794,-5.75284
-3.22553,-5.76052
-3.19888,-5.76474
-3.17739,-5.76481
-3.16045,-5.76009
-3.14746,-5.75001
-3.13782,-5.73414
-3.13098,-5.71215
-3.12642,-5.68392
-3.1237,-5.64954
-3.1224,-5.60937
-3.12219,-5.56416
-3.12282,-5.51506
-3.12413,-5.46364
-3.12608,-5.41193
-3.12868,-5.36227
-3.13205,-5.31726
-3.13631,-5.27959
-3.14155,-5.25182
-3.14778,-5.23625
-3.15491,-5.2346
-3.16268,-5.24797
-3.17074,-5.27664
-3.17868,-5.32011
-3.18611,-5.37709
-3.19274,-5.4456
-3.19842,-5.5231
-3.20318,-5.60664
-3.20716,-5.69295
-3.21061,-5.77861
-3.2138,-5.86013
-3.21697,-5.93408
-3.22033,-5.99722
-3.224,-6.04663
-3.22807,-6.07979
-3.23253,-6.09476
-3.23729,-6.09016
-3.2422,-6.06532
-3.24704,-6.02025
-3.25157,-5.95564
-3.25554,-5.87291
-3.25869,-5.7741
-3.26073,-5.66187
-3.26144,-5.53938
-3.26064,-5.41021
-3.25824,-5.27815
-3.25432,-5.14704
-3.24913,-5.02063
-3.24311,-4.90237
-3.23684,-4.79531
-3.2311,-4.70197
-3.22675,-4.62427
-3.22478,-4.5634
-3.22623,-4.51988
-3.2322,-4.49354
-3.24376,-4.48358
-3.26195,-4.48865
-3.28775,-4.50699
-3.32206,-4.53649
-3.36565,-4.57484
-3.41914,-4.61964
-3.48298,-4.66856
-3.55741,-4.71939
-3.64245,-4.77015
-3.73783,-4.81916
-3.84295,-4.86503
-3.95685,-4.90667
-4.07816,-4.94328
-4.20512,-4.97436
-4.33561,-4.99967
-4.46729,-5.01921
-4.59766,-5.03326
-4.72427,-5.04229
-4.84479,-5.04695
-4.95719,-5.04805
-5.05977,-5.04648
-5.15121,-5.04321
-5.23058,-5.03919
-5.29739,-5.03533
-5.35152,-5.03243
-5.3932,-5.03121
-5.42299,-5.03224
-5.4417,-5.03595
-5.45032,-5.04261
-5.45001,-5.05235
-5.442,-5.0651
-5.42759,-5.08067
-5.40808,-5.09868
-5.38473,-5.11863
-5.35876,-5.13986
-5.33135,-5.16159
-5.30353,-5.18295
-5.2763,-5.20298
-5.25049,-5.22064
-5.22687,-5.23486
-5.20607,-5.24448
-5.18862,-5.24832
-5.17492,-5.24515
-5.16522,-5.23374
-5.15962,-5.21288
-5.15806,-5.1814
-5.16029,-5.13821
-5.16594,-5.0824
-5.17454,-5.01324
-5.18554,-4.93027
-5.19837,-4.83336
-5.21239,-4.72272
-5.22694,-4.59898
-5.24135,-4.46317
-5.2549,-4.31674
-5.26691,-4.16158
-5.27667,-3.99995
-5.28351,-3.83447
-5.28679,-3.66802
-5.28592,-3.50366
-5.28039,-3.34457
-5.26979,-3.19392
-5.25381,-3.05484
-5.23224,-2.93025
-5.20501,-2.82272
-5.17219,-2.7344
-5.13401,-2.66689
-5.09083,-2.62128
-5.0432,-2.59807
-4.9918,-2.59729
-4.93751,-2.61841
-4.88132,-2.66042
-4.82438,-2.72184
-4.76788,-2.80066
-4.71307,-2.89448
-4.66111,-3.00052
-4.61308,-3.11571
-4.56988,-3.23688
-4.53225,-3.36089
-4.5007,-3.4848
-4.47553,-3.60603
-4.45686,-3.72252
-4.44458,-3.83281
-4.43843,-3.93604
-4.43796,-4.03187
-4.44265,-4.12045
-4.45187,-4.20227
-4.46493,-4.27812
-4.48116,-4.34898
-4.49988,-4.4159
-4.52046,-4.47992
-4.54235,-4.54198
-4.56507,-4.60288
-4.58823,-4.66327
-4.61153,-4.72358
-4.63474,-4.78407
-4.65767,-4.84481
-4.68022,-4.9057
-4.70235,-4.96654
-4.72411,-5.02697
-4.7456,-5.0866
-4.76704,-5.1449
-4.78864,-5.20133
-4.81067,-5.25528
-4.83342,-5.30612
-4.85715,-5.35319
-4.88214,-5.39582
-4.90864,-5.43329
-4.93689,-5.46484
-4.96708,-5.48973
-4.99933,-5.50714
-5.03364,-5.51628
-5.06982,-5.51638
-5.10752,-5.50671
-5.14614,-5.48665
-5.18491,-5.45574
-5.22289,-5.41374
-5.25905,-5.36069
-5.29233,-5.29696
-5.32177,-5.22325
-5.34654,-5.14063
-5.36603,-5.0505
-5.37993,-4.95454
-5.38818,-4.85472
-5.39105,-4.75315
-5.38904,-4.65207
-5.38289,-4.55367
-5.37349,-4.46003
-5.36189,-4.37294
-5.34925,-4.29385
-5.33672,-4.22377
-5.32543,-4.16321
-5.31639,-4.11225
-5.3104,-4.07046
-5.30803,-4.03707
-5.30958,-4.01097
-5.31506,-3.9908
-5.32416,-3.9751
-5.33631,-3.96229
-5.3507,-3.95083
-5.36629,-3.9392
-5.38201,-3.92598
-5.39678,-3.90987
-5.40968,-3.88973
-5.42008,-3.86464
-5.42767,-3.834
-5.43252,-3.79758
-5.43506,-3.75563
-5.43605,-3.70886
-5.43653,-3.65847
-5.43777,-3.60606
-5.44117,-3.55357
-5.4482,-3.50315
-5.4603,-3.45707
-5.47883,-3.41756
-5.50498,-3.38663
-5.53976,-3.36601
-5.58393,-3.357
-5.63796,-3.36046
-5.70205,-3.37673
-5.77608,-3.40572
-5.85957,-3.44681
-5.95171,-3.49892
-6.05129,-3.56055
-6.15669,-3.62982
-6.26587,-3.70461
-6.3763,-3.7827
-6.485,-3.86186
-6.58857,-3.94
-6.68331,-4.01528
-6.76533,-4.08614
-6.83076,-4.15137
-6.87596,-4.21012
-6.89766,-4.2619
-6.89326,-4.30657
-6.86093,-4.34425
-6.79987,-4.37531
-6.71036,-4.40031
-6.5939,-4.41997
-6.45311,-4.43512
-6.2916,-4.44666
-6.11382,-4.45557
-5.92478,-4.46288
-5.72989,-4.46965
-5.53465,-4.47699
-5.34453,-4.48604
-5.16461,-4.49791
-4.99946,-4.51369
-4.85285,-4.53437
-4.72772,-4.56076
-4.626,-4.59351
-4.54867,-4.63297
-4.49576,-4.6792
-4.46642,-4.73193
-4.45902,-4.79051
-4.47128,-4.85398
-4.50044,-4.92107
-4.54336,-4.99024
-4.59673,-5.05981
-4.65721,-5.12803
-4.72154,-5.19321
-4.7867,-5.25383
-4.85002,-5.30862
-4.90927,-5.35656
-4.96274,-5.39692
-5.00927,-5.42925
-5.04822,-5.45337
-5.07943,-5.46931
-5.10313,-5.47731
-5.11988,-5.47777
-5.13041,-5.47121
-5.13563,-5.45821
-5.13649,-5.43941
-5.13394,-5.41542
-5.1289,-5.38684
-5.12222,-5.35423
-5.11464,-5.31814
-5.10681,-5.27906
-5.09932,-5.23748
-5.09269,-5.19393
-5.08738,-5.14896
-5.08386,-5.10317
-5.08258,-5.05723
-5.08398,-5.01183
-5.08854,-4.96774
-5.09674,-4.92572
-5.10907,-4.88653
-5.12599,-4.85089
-5.14797,-4.81941
-5.17536,-4.79258
-5.20841,-4.77072
-5.24719,-4.75398
-5.29156,-4.74229
-5.34111,-4.7354
-5.39516,-4.7329
-5.45273,-4.73424
-5.5125,-4.73882
-5.57288,-4.74597
-5.632,-4.75502
-5.68779,-4.76529
-5.73804,-4.77614
-5.78061,-4.78696
-5.81351,-4.79719
-5.8351,-4.80636
-5.84423,-4.81407
-5.84029,-4.82003
-5.82328,-4.82409
-5.79376,-4.82626
-5.75274,-4.82665
-5.70159,-4.82547
-5.64182,-4.82301
-5.57506,-4.81957
-5.50291,-4.81554
-5.42689,-4.81127
-5.34846,-4.80715
-5.269,-4.80356
-5.18979,-4.8008
-5.11199,-4.79916
-5.03658,-4.79882
-4.96435,-4.79994
-4.89587,-4.8026
-4.83152,-4.80682
-4.77147,-4.81255
-4.71574,-4.81965
-4.66424,-4.82792
-4.61679,-4.83707
-4.57316,-4.8468
-4.53308,-4.85675
-4.4963,-4.86664
-4.46261,-4.87618
-4.4319,-4.88521
-4.40415,-4.8936
-4.37942,-4.90134
-4.35784,-4.90846
-4.33953,-4.91503
-4.32456,-4.92111
-4.3129,-4.92678
-4.30433,-4.93206
-4.29847,-4.93698
-4.29477,-4.94156
-4.29255,-4.94585
-4.29105,-4.94994
-4.28948,-4.95398
-4.28707,-4.95822
-4.28318,-4.96301
-4.27726,-4.96881
-4.2689,-4.97612
-4.25779,-4.98552
-4.24365,-4.99757
-4.22621,-5.01279
-4.20519,-5.03163
-4.18025,-5.05437
-4.15103,-5.08112
-4.11717,-5.11175
-4.07837,-5.14592
-4.03445,-5.18312
-3.98535,-5.2227
-3.93119,-5.26398
-3.87232,-5.30627
-3.80926,-5.34899
-3.74277,-5.39169
-3.67376,-5.4341
-3.60333,-5.47611
-3.53267,-5.51783
-3.46308,-5.55949
-3.39581,-5.6015
-3.33211,-5.64432
-3.27307,-5.68847
-3.21966,-5.73441
-3.17263,-5.78255
-3.13254,-5.83312
-3.09967,-5.88615
-3.07403,-5.94141
-3.05529,-5.99839
-3.04288,-6.05623
-3.03596,-6.1138
-3.03355,-6.16964
-3.0346,-6.22208
-3.03809,-6.26923
-3.0431,-6.30912
-3.04888,-6.33978
-3.05486,-6.3594
-3.06066,-6.3664
-3.06614,-6.35958
-3.07135,-6.33819
-3.07653,-6.30195
-3.08215,-6.25109
-3.08886,-6.18625
-3.09745,-6.10839
-3.10888,-6.01869
-3.12416,-5.9185
-3.14441,-5.80934
-3.17077,-5.69286
-3.20442,-5.57088
-3.24648,-5.44543
-3.29796,-5.31878
-3.35971,-5.19342
-3.4323,-5.07206
-3.51603,-4.95752
-3.61077,-4.8526
-3.71594,-4.75985
-3.83052,-4.68148
-3.953,-4.61911
-4.08148,-4.57379
-4.21367,-4.54586
-4.34701,-4.53502
-4.47879,-4.54033
-4.60629,-4.56037
-4.72695,-4.5933
-4.83848,-4.63702
-4.93902,-4.68934
-5.02712,-4.74804
-5.1018,-4.81103
-5.16257,-4.87632
-5.20935,-4.94213
-5.24248,-5.0069
-5.26261,-5.06931
-5.27068,-5.12827
-5.26787,-5.18294
-5.25551,-5.2327
-5.23509,-5.27717
-5.20818,-5.31612
-5.17639,-5.34946
-5.14136,-5.37719
-5.10466,-5.39934
-5.06779,-5.41596
-5.03209,-5.42709
-4.99872,-5.43273
-4.96862,-5.4329
-4.94251,-5.42757
-4.92089,-5.41673
-4.90408,-5.40035
-4.8922,-5.37847
-4.88524,-5.3512
-4.88301,-5.31876
-4.8852,-5.28156
-4.89139,-5.24014
-4.90102,-5.19525
-4.9135,-5.1478
-4.92815,-5.09884
-4.94427,-5.04951
-4.96117,-5.00098
-4.97816,-4.95434
-4.99463,-4.91051
-5.00999,-4.87009
-5.02375,-4.83336
-5.03544,-4.80022
-5.04468,-4.77027
-5.05112,-4.74292
-5.05443,-4.71747
-5.05437,-4.69313
-5.05073,-4.6691
-5.04338,-4.64461
-5.03226,-4.61905
-5.01745,-4.59209
-4.99912,-4.56387
-4.97758,-4.53496
-4.95328,-4.50632
-4.92678,-4.4791
-4.89874,-4.45438
-4.86991,-4.43309
-4.84111,-4.41589
-4.81318,-4.40314
-4.78696,-4.39488
-4.76321,-4.39083
-4.74254,-4.39038
-4.72541,-4.39257
-4.71209,-4.39616
-4.70263,-4.39963
-4.69687,-4.40139
-4.69451,-4.39986
-4.6951,-4.39366
-4.6981,-4.38173
-4.70297,-4.36337
-4.70919,-4.3383
-4.71631,-4.30662
-4.724,-4.26882
-4.73204,-4.22578
-4.74039,-4.17867
-4.74917,-4.1289
-4.75873,-4.07799
-4.76963,-4.02747
-4.78266,-3.9787
-4.79879,-3.93284
-4.81911,-3.89076
-4.84472,-3.85298
-4.87661,-3.81971
-4.91548,-3.79083
-4.96167,-3.76596
-5.01509,-3.74447
-5.07528,-3.72555
-5.14145,-3.70824
-5.21257,-3.69152
-5.28747,-3.67434
-5.3649,-3.65567
-5.44358,-3.63458
-5.52231,-3.61023
-5.59998,-3.58195
-5.67571,-3.54928
-5.74882,-3.51197
-5.81888,-3.47002
-5.88572,-3.42371
-5.94938,-3.37363
-6.01008,-3.32066
-6.06814,-3.26606
-6.12391,-3.21141
-6.17767,-3.15864
-6.22961,-3.10996
-6.27973,-3.06774
-6.3278,-3.03436
-6.37335,-3.01198
-6.4156,-3.00243
-6.45349,-3.00696
-6.48567,-3.02613
-6.51054,-3.05982
-6.52636,-3.10711
-6.53136,-3.16645
-6.52387,-3.23571
-6.5025,-3.31235
-6.46628,-3.39366
-6.41483,-3.47691
-6.34849,-3.55962
-6.26847,-3.63964
-6.17685,-3.71529
-6.07656,-3.78537
-5.97122,-3.8492
-5.86483,-3.90656
-5.76146,-3.95764
-5.66495,-4.00299
-5.57862,-4.04344
-5.50516,-4.08002
-5.44648,-4.1139
-5.40369,-4.14628
-5.37716,-4.1784
-5.36654,-4.21141
-5.37087,-4.24637
-5.38873,-4.28416
-5.41839,-4.32549
-5.45794,-4.37081
-5.50546,-4.42033
-5.55909,-4.47395
-5.61719,-4.53127
-5.67833,-4.59156
-5.74141,-4.65383
-5.80567,-4.71683
-5.8707,-4.77918
-5.93645,-4.83941
-6.00324,-4.89612
-6.07165,-4.94804
-6.14254,-4.99408
-6.2169,-5.03342
-6.2958,-5.06546
-6.38027,-5.0899
-6.47113,-5.10664
-6.56897,-5.11579
-6.67397,-5.11761
-6.78589,-5.1125
-6.904,-5.10094
-7.02705,-5.08348
-7.15334,-5.06073
-7.28077,-5.03329
-7.40694,-5.00177
-7.52932,-4.9668
-7.64541,-4.929
-7.75292,-4.88902
-7.84982,-4.8475
-7.93446,-4.80508
-8.00558,-4.76241
-8.06235,-4.72012
-8.10428,-4.67881
-8.13127,-4.63899
-8.14351,-4.60113
-8.14145,-4.5656
-8.12572,-4.53268
-8.0971,-4.5026
-8.05643,-4.47554
-8.00451,-4.45165
-7.94214,-4.43107
-7.87,-4.41388
-7.78876,-4.40013
-7.69914,-4.38974
-7.60204,-4.38257
-7.49861,-4.37836
-7.39024,-4.37677
-7.27851,-4.3774
-7.16507,-4.37984
-7.05154,-4.38367
-6.93942,-4.38851
-6.83008,-4.39402
-6.72473,-4.3999
-6.6244,-4.40589
-6.52991,-4.41181
-6.44187,-4.41748
-6.36064,-4.42274
-6.28638,-4.42744
-6.21915,-4.43145
-6.15898,-4.4346
-6.10592,-4.4368
-6.06009,-4.43796
-6.02166,-4.43802
-5.9908,-4.43698
-5.96764,-4.43486
-5.95217,-4.43172
-5.94424,-4.4277
-5.94349,-4.423
-5.94927,-4.41789
-5.96065,-4.41269
-5.97643,-4.40778
-5.99517,-4.40351
-6.01527,-4.40025
-6.03504,-4.39827
-6.05276,-4.39783
-6.06677,-4.39911
-6.07545,-4.40229
-6.07733,-4.40752
-6.07111,-4.41497
-6.0557,-4.42482
-6.03022,-4.43729
-5.99407,-4.45254
-5.94692,-4.47074
-5.88866,-4.49195
-5.81947,-4.51621
-5.73973,-4.54352
-5.65007,-4.57393
-5.5513,-4.60756
-5.44448,-4.64462
-5.33083,-4.68538
-5.2118,-4.73011
-5.08894,-4.77906
-4.96393,-4.83237
-4.83851,-4.89012
-4.7144,-4.95223
-4.59324,-5.01852
-4.47657,-5.08868
-4.36574,-5.16221
-4.2619,-5.23847
-4.166,-5.31655
-4.07878,-5.39532
-4.00079,-5.47336
-3.93239,-5.54894
-3.87384,-5.6201
-3.82528,-5.68458
-3.78679,-5.73998
-3.75839,-5.78376
-3.74004,-5.81347
-3.73165,-5.82685
-3.73306,-5.82208
-3.74404,-5.7979
-3.76431,-5.75379
-3.79349,-5.69009
-3.8312,-5.60804
-3.87705,-5.50977
-3.93068,-5.39826
-3.99176,-5.27716
-4.06002,-5.15064
-4.13521,-5.02317
-4.21707,-4.89936
-4.30529,-4.78362
-4.39947,-4.68001
-4.49911,-4.59194
-4.60353,-4.52204
-4.71189,-4.47204
-4.82316,-4.44276
-4.9361,-4.43412
-5.0493,-4.44519
-5.16118,-4.47439
-5.27004,-4.51957
-5.37411,-4.57821
-5.4717,-4.6476
-5.56125,-4.72495
-5.64149,-4.80752
-5.7115,-4.89271
-5.77075,-4.97814
-5.81909,-5.06169
-5.85676,-5.14155
-5.88433,-5.21618
-5.90267,-5.28432
-5.9129,-5.34495
-5.91638,-5.39724
-5.91459,-5.44059
-5.90908,-5.47453
-5.90139,-5.49883
-5.89297,-5.51341
-5.88507,-5.51841
-5.87871,-5.51419
-5.87466,-5.50135
-5.87338,-5.48076
-5.87508,-5.45357
-5.87973,-5.42117
-5.88707,-5.38524
-5.89665,-5.34768
-5.90786,-5.31058
-5.92,-5.27617
-5.9323,-5.24674
-5.94401,-5.22448
-5.9544,-5.21135
-5.96286,-5.20889
-5.96888,-5.21811
-5.97207,-5.23932
-5.97219,-5.27207
-5.96917,-5.31523
-5.96307,-5.36701
-5.9541,-5.42514
-5.94263,-5.48706
-5.92915,-5.5501
-5.91425,-5.61172
-5.89862,-5.66967
-5.88296,-5.72209
-5.86802,-5.76757
-5.85452,-5.80507
-5.84313,-5.8338
-5.83448,-5.85315
-5.82906,-5.86255
-5.8273,-5.86148
-5.82946,-5.84943
-5.83571,-5.8259
-5.84607,-5.79048
-5.8605,-5.74282
-5.8788,-5.6828
-5.90071,-5.61053
-5.92583,-5.52656
-5.95367,-5.43184
-5.98364,-5.32783
-6.01508,-5.21639
-6.04731,-5.09975
-6.07963,-4.98033
-6.11141,-4.86064
-6.14212,-4.74308
-6.17139,-4.62982
-6.19905,-4.52268
-6.22507,-4.42297
-6.24962,-4.33149
-6.27294,-4.24844
-6.29531,-4.1735
-6.31698,-4.10585
-6.33803,-4.04426
-6.35839,-3.98726
-6.37777,-3.9332
-6.39567,-3.8804
-6.4115,-3.82726
-6.42464,-3.77236
-6.43457,-3.71455
-6.44099,-3.65296
-6.44389,-3.58709
-6.44362,-3.51683
-6.44089,-3.44247
-6.43678,-3.36472
-6.43272,-3.28473
-6.43035,-3.20407
-6.4315,-3.12465
-6.43805,-3.0487
-6.45182,-2.97864
-6.47448,-2.91691
-6.50738,-2.86588
-6.5514,-2.82763
-6.60686,-2.80388
-6.6733,-2.79583
-6.74948,-2.80407
-6.83335,-2.8285
-6.92205,-2.86826
-7.01207,-2.92184
-7.09939,-2.98717
-7.1797,-3.06183
-7.24864,-3.14326
-7.30214,-3.22898
-7.33665,-3.31675
-7.34939,-3.40466
-7.33849,-3.4912
-7.3031,-3.57527
-7.24337,-3.65617
-7.16037,-3.73357
-7.05601,-3.80741
-6.93291,-3.87788
-6.79427,-3.9453
-6.64375,-4.01007
-6.48536,-4.07258
-6.32326,-4.13316
-6.16162,-4.19199
-6.00444,-4.24912
-5.85534,-4.30436
-5.7174,-4.35732
-5.59307,-4.40745
-5.48407,-4.45402
-5.39145,-4.49624
-5.31554,-4.53336
-5.25604,-4.56472
-5.21208,-4.5898
-5.18231,-4.60828
-5.16503,-4.62001
-5.15834,-4.62504
-5.16019,-4.62356
-5.16856,-4.61591
-5.18147,-4.60254
-5.19712,-4.58399
-5.21386,-4.5608
-5.23031,-4.53352
-5.24528,-4.50265
-5.25787,-4.46862
-5.26744,-4.43182
-5.27357,-4.39258
-5.2761,-4.35119
-5.27508,-4.3079
-5.27073,-4.26294
-5.26344,-4.21651
-5.25368,-4.16885
-5.24204,-4.12017
-5.22909,-4.07074
-5.21542,-4.02091
-5.20148,-3.97108
-5.18758,-3.92178
-5.17384,-3.87365
-5.16012,-3.82736
-5.14602,-3.78366
-5.13094,-3.7432
-5.11413,-3.70661
-5.0948,-3.67435
-5.07225,-3.64679
-5.04599,-3.62412
-5.01577,-3.60641
-4.9816,-3.59358
-4.94371,-3.58549
-4.90261,-3.58187
-4.85898,-3.58242
-4.81371,-3.58677
-4.76775,-3.59449
-4.72212,-3.60516
-4.67789,-3.61835
-4.63608,-3.63363
-4.59771,-3.65056
-4.5637,-3.66875
-4.53477,-3.68782
-4.51136,-3.70742
-4.49355,-3.72724
-4.48101,-3.74699
-4.47294,-3.76645
-4.46812,-3.78541
-4.46496,-3.8037
-4.4616,-3.82123
-4.45605,-3.83792
-4.44628,-3.85379
-4.43038,-3.86887
-4.40665,-3.8833
-4.37369,-3.89722
-4.33055,-3.91085
-4.27676,-3.92443
-4.21245,-3.93824
-4.1383,-3.95253
-4.05556,-3.96752
-3.96592,-3.98336
-3.87142,-4.00018
-3.77434,-4.01805
-3.67702,-4.03703
-3.58171,-4.05713
-3.49049,-4.07836
-3.40512,-4.10072
-3.32703,-4.1242
-3.25731,-4.14885
-3.19666,-4.1748
-3.1455,-4.20232
-3.10395,-4.23186
-3.07185,-4.26404
-3.04886,-4.29968
-3.03446,-4.33973
-3.02804,-4.38527
-3.02891,-4.43739
-3.03641,-4.49708
-3.04996,-4.56514
-3.06906,-4.64194
-3.09341,-4.7273
-3.12286,-4.82034
-3.15741,-4.9194
-3.19721,-5.022
-3.24249,-5.12493
-3.29352,-5.22436
-3.3506,-5.31614
-3.41402,-5.39601
-3.48404,-5.45997
-3.56085,-5.50455
-3.64453,-5.5271
-3.7351,-5.52601
-3.83244,-5.50083
-3.93637,-5.45237
-4.04653,-5.38261
-4.16245,-5.29459
-4.28349,-5.19222
-4.40884,-5.08003
-4.53748,-4.96288
-4.66826,-4.84575
-4.79984,-4.73334
-4.93078,-4.62987
-5.0595,-4.5389
-5.18436,-4.46317
-5.30367,-4.40456
-5.41577,-4.36408
-5.51914,-4.3419
-5.61251,-4.33742
-5.69492,-4.34936
-5.76577,-4.37594
-5.82484,-4.41506
-5.87218,-4.46444
-5.90816,-4.52178
-5.93334,-4.58486
-5.94848,-4.65164
-5.95449,-4.72032
-5.95242,-4.78933
-5.94339,-4.85736
-5.92853,-4.92334
-5.90897,-4.98644
-5.88577,-5.046
-5.85992,-5.10156
-5.83231,-5.15286
-5.80377,-5.19981
-5.77507,-5.24254
-5.74693,-5.2814
-5.71999,-5.31693
-5.69491,-5.34985
-5.6723,-5.38097
-5.65277,-5.41118
-5.63688,-5.44127
-5.62514,-5.47185
-5.61797,-5.50323
-5.61565,-5.5354
-5.61836,-5.56799
-5.62616,-5.60037
-5.639,-5.63166
-5.65674,-5.66083
-5.67915,-5.68683
-5.70589,-5.70875
-5.73653,-5.72586
-5.77053,-5.73774
-5.80726,-5.74428
-5.84604,-5.74561
-5.88613,-5.74199
-5.92675,-5.73374
-5.96715,-5.72107
-6.00658,-5.70408
-6.04437,-5.68272
-6.07992,-5.65681
-6.11275,-5.62606
-6.14246,-5.59012
-6.16878,-5.54856
-6.19155,-5.50092
-6.21069,-5.44675
-6.22624,-5.3856
-6.23829,-5.31712
-6.24706,-5.24109
-6.25284,-5.15752
-6.25608,-5.06671
-6.25736,-4.96932
-6.25739,-4.86636
-6.25697,-4.75919
-6.25701,-4.64941
-6.25842,-4.53878
-6.26209,-4.42906
-6.26887,-4.32196
-6.27947,-4.21905
-6.29447,-4.12167
-6.31429,-4.03098
-6.33914,-3.94784
-6.36906,-3.87291
-6.40397,-3.80662
-6.44367,-3.74919
-6.48796,-3.70071
-6.53662,-3.66113
-6.58948,-3.63027
-6.64639,-3.60789
-6.70725,-3.59364
-6.77191,-3.58712
-6.84017,-3.58783
-6.9117,-3.59517
-6.986,-3.60845
-7.06236,-3.62691
-7.1398,-3.64969
-7.21709,-3.67588
-7.29276,-3.70449
-7.36507,-3.73452
-7.43213,-3.76497
-7.49197,-3.79487
-7.54262,-3.82343
-7.58227,-3.85
-7.60934,-3.87419
-7.62261,-3.89589
-7.62126,-3.91526
-7.60487,-3.93279
-7.57339,-3.94922
-7.52703,-3.96552
-7.4662,-3.98278
-7.39142,-4.0021
-7.30327,-4.02443
-7.20241,-4.05053
-7.08959,-4.08083
-6.96572,-4.11542
-6.83193,-4.15399
-6.68963,-4.19585
-6.54062,-4.23999
-6.38706,-4.28513
-6.23151,-4.32986
-6.07684,-4.37275
-5.9261,-4.41249
-5.7823,-4.44792
-5.64826,-4.47809
-5.52643,-4.5023
-5.41875,-4.52001
-5.3266,-4.53091
-5.25077,-4.53484
-5.19145,-4.53179
-5.14827,-4.52185
-5.12037,-4.50526
-5.10646,-4.48228
-5.10495,-4.4533
-5.11404,-4.41872
-5.13189,-4.37904
-5.15668,-4.33484
-5.18669,-4.28677
-5.22039,-4.2356
-5.25639,-4.18217
-5.29353,-4.12741
-5.3308,-4.07232
-5.36737,-4.01795
-5.40254,-3.96537
-5.43571,-3.91568
-5.46631,-3.86992
-5.49378,-3.82906
-5.51751,-3.7939
-5.53684,-3.76507
-5.55106,-3.74297
-5.55945,-3.72779
-5.56133,-3.71949
-5.55614,-3.71784
-5.5435,-3.72241
-5.52323,-3.73262
-5.49535,-3.74773
-5.46018,-3.76687
-5.4183,-3.7891
-5.37054,-3.8134
-5.31795,-3.83872
-5.2617,-3.86403
-5.20307,-3.88832
-5.14338,-3.91065
-5.0839,-3.93021
-5.02578,-3.94634
-4.96989,-3.95853
-4.91677,-3.96653
-4.86654,-3.97027
-4.81889,-3.96995
-4.7731,-3.96602
-4.72812,-3.95913
-4.68265,-3.95013
-4.63528,-3.93998
-4.58456,-3.92973
-4.5291,-3.92044
-4.46771,-3.91315
-4.39946,-3.90882
-4.32381,-3.90832
-4.24061,-3.91233
-4.1502,-3.92127
-4.05335,-3.9353
-3.95125,-3.95425
-3.84542,-3.97767
-3.73765,-4.00491
-3.62992,-4.03514
-3.52423,-4.06742
-3.42258,-4.10074
-3.32679,-4.13416
-3.23847,-4.16685
-3.15891,-4.19827
-3.08915,-4.22823
-3.02984,-4.257
-2.98139,-4.28528
-2.94387,-4.31424
-2.91715,-4.34539
-2.90089,-4.38054
-2.89464,-4.4216
-2.89791,-4.47043
-2.91021,-4.52864
-2.93116,-4.59731
-2.96049,-4.67685
-2.99801,-4.76684
-3.04366,-4.86603
-3.09742,-4.97231
-3.15934,-5.08291
-3.22947,-5.19446
-3.30786,-5.30332
-3.39449,-5.40573
-3.48923,-5.49812
-3.59182,-5.57728
-3.70184,-5.64055
-3.81869,-5.6859
-3.9416,-5.71198
-4.06967,-5.71814
-4.20187,-5.70442
-4.33706,-5.67151
-4.474,-5.62074
-4.61138,-5.55407
-4.74782,-5.47407
-4.88183,-5.3838
-5.01188,-5.28682
-5.13641,-5.18702
-5.25389,-5.08846
-5.3629,-4.99517
-5.46219,-4.91092
-5.55082,-4.83894
-5.62812,-4.78173
-5.69376,-4.74096
-5.74771,-4.71736
-5.7902,-4.71078
-5.82172,-4.72025
-5.84297,-4.74407
-5.8548,-4.78006
-5.8582,-4.82569
-5.8542,-4.87827
-5.84382,-4.9351
-5.82809,-4.99357
-5.80795,-5.05125
-5.78432,-5.10594
-5.75808,-5.1558
-5.73005,-5.19935
-5.70101,-5.23556
-5.67164,-5.2639
-5.64256,-5.28431
-5.61429,-5.29718
-5.58727,-5.30331
-5.56192,-5.30378
-5.53859,-5.29987
-5.51765,-5.29292
-5.49943,-5.28428
-5.48426,-5.27515
-5.47247,-5.26659
-5.46441,-5.25943
-5.46039,-5.25424
-5.46069,-5.25131
-5.46553,-5.25064
-5.47503,-5.25198
-5.48916,-5.25485
-5.50773,-5.25855
-5.53037,-5.26217
-5.55655,-5.26464
-5.58564,-5.26469
-5.61696,-5.26099
-5.64975,-5.25215
-5.68328,-5.2368
-5.71683,-5.21366
-5.74971,-5.18153
-5.78135,-5.13941
-5.81126,-5.08645
-5.83915,-5.02207
-5.86487,-4.94596
-5.88848,-4.85816
-5.9102,-4.75905
-5.93045,-4.64946
-5.94979,-4.53058
-5.96889,-4.40399
-5.98852,-4.27154
-6.00947,-4.13519
-6.03249,-3.99685
-6.05828,-3.85828
-6.0874,-3.72097
-6.12023,-3.58616
